ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6,,,,,,,,,,
450603,Econometrics & Quantitative Economics,2020,2020,215062,University of Pennsylvania,2,Women,36,university-of-pennsylvania,econometrics-quantitative-economics,,,,,,,,,,
450901,International Relations & Affairs,2019,2019,215062,University of Pennsylvania,2,Women,36,university-of-pennsylvania,international-relations-affairs,,,,,,,,,,
451101,Sociology,2014,2014,215062,University of Pennsylvania,2,Women,36,university-of-pennsylvania,sociology-451101,,,,,,,,,,
141901,Mechanical Engineering,2019,2019,215062,University of Pennsylvania,2,Women,35,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
141901,Mechanical Engineering,2020,2020,215062,University of Pennsylvania,2,Women,35,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
302001,International & Global Studies,2018,2018,215062,University of Pennsylvania,2,Women,35,university-of-pennsylvania,international-global-studies,,,,,,,,,,
513822,Women's Health Nurse,2017,2017,215062,University of Pennsylvania,2,Women,35,university-of-pennsylvania,womens-health-nurse,,,,,,,,,,
521399,Other Management Sciences & Quantitative Methods,2014,2014,215062,University of Pennsylvania,2,Women,35,university-of-pennsylvania,other-management-sciences-quantitative-methods,,,,,,,,,,
110101,General Computer & Information Sciences,2012,2012,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,general-computer-information-sciences-110101,,,,,,,,,,
131315,Reading Teacher Education,2015,2015,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,reading-teacher-education,,,,,,,,,,
260406,Cellular & Molecular Biology,2016,2016,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
270501,General Statistics,2019,2019,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,general-statistics,,,,,,,,,,
302001,International & Global Studies,2016,2016,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,international-global-studies,,,,,,,,,,
400501,General Chemistry,2017,2017,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,general-chemistry,,,,,,,,,,
440401,Public Administration,2017,2017,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
450901,International Relations & Affairs,2015,2015,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,international-relations-affairs,,,,,,,,,,
500702,General Fine Studio Arts,2017,2017,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
520206,"Non-Profit, Public, & Organizational Management",2016,2016,215062,University of Pennsylvania,2,Women,34,university-of-pennsylvania,non-profit-public-organizational-management,,,,,,,,,,
40601,Landscape Architecture,2014,2014,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,landscape-architecture-040601,,,,,,,,,,
261201,Biotechnology,2012,2012,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,biotechnology-261201,,,,,,,,,,
302001,International & Global Studies,2014,2014,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,international-global-studies,,,,,,,,,,
380199,Other Philosophy,2016,2016,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,other-philosophy,,,,,,,,,,
400501,General Chemistry,2013,2013,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,general-chemistry,,,,,,,,,,
400501,General Chemistry,2018,2018,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,general-chemistry,,,,,,,,,,
400501,General Chemistry,2020,2020,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,general-chemistry,,,,,,,,,,
500702,General Fine Studio Arts,2016,2016,215062,University of Pennsylvania,2,Women,33,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
110701,Computer Science,2018,2018,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,computer-science-110701,,,,,,,,,,
130401,General Educational Leadership & Administration,2016,2016,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,general-educational-leadership-administration,,,,,,,,,,
131205,Secondary Education & Teaching,2014,2014,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,secondary-education-teaching,,,,,,,,,,
140702,Chemical & Biomolecular Engineering,2018,2018,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,chemical-biomolecular-engineering,,,,,,,,,,
140702,Chemical & Biomolecular Engineering,2020,2020,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,chemical-biomolecular-engineering,,,,,,,,,,
142701,Systems Engineering,2018,2018,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,systems-engineering-142701,,,,,,,,,,
260406,Cellular & Molecular Biology,2017,2017,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
260406,Cellular & Molecular Biology,2020,2020,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
420101,General Psychology,2019,2019,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,general-psychology-420101,,,,,,,,,,
440401,Public Administration,2012,2012,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
440401,Public Administration,2013,2013,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
500702,General Fine Studio Arts,2015,2015,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
500702,General Fine Studio Arts,2018,2018,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
520206,"Non-Profit, Public, & Organizational Management",2017,2017,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,non-profit-public-organizational-management,,,,,,,,,,
521501,Real Estate,2019,2019,215062,University of Pennsylvania,2,Women,32,university-of-pennsylvania,real-estate-521501,,,,,,,,,,
130401,General Educational Leadership & Administration,2015,2015,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,general-educational-leadership-administration,,,,,,,,,,
140702,Chemical & Biomolecular Engineering,2015,2015,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,chemical-biomolecular-engineering,,,,,,,,,,
240101,Liberal Arts & Sciences,2014,2014,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,liberal-arts-sciences-240101,,,,,,,,,,
440401,Public Administration,2014,2014,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
450901,International Relations & Affairs,2017,2017,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,international-relations-affairs,,,,,,,,,,
451101,Sociology,2017,2017,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,sociology-451101,,,,,,,,,,
513822,Women's Health Nurse,2018,2018,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,womens-health-nurse,,,,,,,,,,
513822,Women's Health Nurse,2019,2019,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,womens-health-nurse,,,,,,,,,,
513822,Women's Health Nurse,2020,2020,215062,University of Pennsylvania,2,Women,31,university-of-pennsylvania,womens-health-nurse,,,,,,,,,,
131315,Reading Teacher Education,2014,2014,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,reading-teacher-education,,,,,,,,,,
141901,Mechanical Engineering,2015,2015,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
141901,Mechanical Engineering,2018,2018,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
260406,Cellular & Molecular Biology,2019,2019,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
450401,Criminology,2013,2013,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,criminology,,,,,,,,,,
451101,Sociology,2015,2015,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,sociology-451101,,,,,,,,,,
512299,Other Public Health,2015,2015,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,other-public-health,,,,,,,,,,
513806,Child Health & Neonatal Nurse,2012,2012,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,child-health-neonatal-nurse,,,,,,,,,,
520299,"Other Business Administration, Management, & Operations",2019,2019,215062,University of Pennsylvania,2,Women,30,university-of-pennsylvania,other-business-administration-management-operations,,,,,,,,,,
131315,Reading Teacher Education,2017,2017,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,reading-teacher-education,,,,,,,,,,
141801,Materials Engineering,2015,2015,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,materials-engineering-141801,,,,,,,,,,
141901,Mechanical Engineering,2016,2016,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
240101,Liberal Arts & Sciences,2017,2017,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,liberal-arts-sciences-240101,,,,,,,,,,
240101,Liberal Arts & Sciences,2018,2018,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,liberal-arts-sciences-240101,,,,,,,,,,
260406,Cellular & Molecular Biology,2018,2018,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
270501,General Statistics,2016,2016,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,general-statistics,,,,,,,,,,
451201,Urban Studies,2014,2014,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,urban-studies,,,,,,,,,,
500702,General Fine Studio Arts,2012,2012,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
500702,General Fine Studio Arts,2014,2014,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
500702,General Fine Studio Arts,2020,2020,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
513806,Child Health & Neonatal Nurse,2013,2013,215062,University of Pennsylvania,2,Women,29,university-of-pennsylvania,child-health-neonatal-nurse,,,,,,,,,,
40601,Landscape Architecture,2017,2017,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,landscape-architecture-040601,,,,,,,,,,
130401,General Educational Leadership & Administration,2014,2014,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,general-educational-leadership-administration,,,,,,,,,,
141901,Mechanical Engineering,2013,2013,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
142701,Systems Engineering,2015,2015,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,systems-engineering-142701,,,,,,,,,,
261201,Biotechnology,2015,2015,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,biotechnology-261201,,,,,,,,,,
301201,Historic Preservation & Conservation,2012,2012,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,historic-preservation-conservation-301201,,,,,,,,,,
450401,Criminology,2016,2016,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,criminology,,,,,,,,,,
451101,Sociology,2019,2019,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,sociology-451101,,,,,,,,,,
451201,Urban Studies,2013,2013,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,urban-studies,,,,,,,,,,
513805,Family Practice Nurse,2020,2020,215062,University of Pennsylvania,2,Women,28,university-of-pennsylvania,family-practice-nurse,,,,,,,,,,
40601,Landscape Architecture,2012,2012,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,landscape-architecture-040601,,,,,,,,,,
131201,Adult & Continuing Education,2020,2020,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,adult-continuing-education,,,,,,,,,,
131202,Elementary Education & Teaching,2015,2015,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,elementary-education-teaching,,,,,,,,,,
141801,Materials Engineering,2012,2012,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,materials-engineering-141801,,,,,,,,,,
240101,Liberal Arts & Sciences,2016,2016,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,liberal-arts-sciences-240101,,,,,,,,,,
261309,Epidemiology,2015,2015,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,epidemiology,,,,,,,,,,
261309,Epidemiology,2016,2016,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,epidemiology,,,,,,,,,,
301201,Historic Preservation & Conservation,2013,2013,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,historic-preservation-conservation-301201,,,,,,,,,,
400501,General Chemistry,2015,2015,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,general-chemistry,,,,,,,,,,
440401,Public Administration,2018,2018,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
450401,Criminology,2018,2018,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,criminology,,,,,,,,,,
513201,Bioethics & Medical Ethics,2017,2017,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,bioethics-medical-ethics,,,,,,,,,,
513805,Family Practice Nurse,2015,2015,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,family-practice-nurse,,,,,,,,,,
513822,Women's Health Nurse,2015,2015,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,womens-health-nurse,,,,,,,,,,
520206,"Non-Profit, Public, & Organizational Management",2018,2018,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,non-profit-public-organizational-management,,,,,,,,,,
521003,Organizational Behavior Studies,2020,2020,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,organizational-behavior-studies,,,,,,,,,,
521501,Real Estate,2016,2016,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,real-estate-521501,,,,,,,,,,
540101,General History,2020,2020,215062,University of Pennsylvania,2,Women,27,university-of-pennsylvania,general-history,,,,,,,,,,
130603,Educational Statistics & Research Methods,2017,2017,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,educational-statistics-research-methods,,,,,,,,,,
140702,Chemical & Biomolecular Engineering,2014,2014,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,chemical-biomolecular-engineering,,,,,,,,,,
140702,Chemical & Biomolecular Engineering,2019,2019,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,chemical-biomolecular-engineering,,,,,,,,,,
142701,Systems Engineering,2012,2012,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,systems-engineering-142701,,,,,,,,,,
261201,Biotechnology,2020,2020,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,biotechnology-261201,,,,,,,,,,
261309,Epidemiology,2020,2020,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,epidemiology,,,,,,,,,,
301201,Historic Preservation & Conservation,2014,2014,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,historic-preservation-conservation-301201,,,,,,,,,,
440401,Public Administration,2015,2015,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
440401,Public Administration,2016,2016,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,public-administration-440401,,,,,,,,,,
450201,Anthropology,2019,2019,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,anthropology-450201,,,,,,,,,,
450401,Criminology,2019,2019,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,criminology,,,,,,,,,,
451101,Sociology,2013,2013,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,sociology-451101,,,,,,,,,,
513201,Bioethics & Medical Ethics,2014,2014,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,bioethics-medical-ethics,,,,,,,,,,
513805,Family Practice Nurse,2013,2013,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,family-practice-nurse,,,,,,,,,,
520206,"Non-Profit, Public, & Organizational Management",2015,2015,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,non-profit-public-organizational-management,,,,,,,,,,
521501,Real Estate,2018,2018,215062,University of Pennsylvania,2,Women,26,university-of-pennsylvania,real-estate-521501,,,,,,,,,,
131202,Elementary Education & Teaching,2016,2016,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,elementary-education-teaching,,,,,,,,,,
131205,Secondary Education & Teaching,2016,2016,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,secondary-education-teaching,,,,,,,,,,
131315,Reading Teacher Education,2019,2019,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,reading-teacher-education,,,,,,,,,,
142701,Systems Engineering,2013,2013,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,systems-engineering-142701,,,,,,,,,,
160300,"General East Asian Languages, Literatures, & Linguistics",2014,2014,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics,,,,,,,,,,
261201,Biotechnology,2018,2018,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,biotechnology-261201,,,,,,,,,,
400801,General Physics,2015,2015,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,general-physics,,,,,,,,,,
450201,Anthropology,2017,2017,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,anthropology-450201,,,,,,,,,,
450901,International Relations & Affairs,2018,2018,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,international-relations-affairs,,,,,,,,,,
451101,Sociology,2016,2016,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,sociology-451101,,,,,,,,,,
451101,Sociology,2018,2018,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,sociology-451101,,,,,,,,,,
451101,Sociology,2020,2020,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,sociology-451101,,,,,,,,,,
513822,Women's Health Nurse,2016,2016,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,womens-health-nurse,,,,,,,,,,
520301,Accounting,2013,2013,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,accounting-520301,,,,,,,,,,
521003,Organizational Behavior Studies,2013,2013,215062,University of Pennsylvania,2,Women,25,university-of-pennsylvania,organizational-behavior-studies,,,,,,,,,,
40601,Landscape Architecture,2016,2016,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,landscape-architecture-040601,,,,,,,,,,
131202,Elementary Education & Teaching,2014,2014,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,elementary-education-teaching,,,,,,,,,,
160300,"General East Asian Languages, Literatures, & Linguistics",2019,2019,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics,,,,,,,,,,
302501,Cognitive Science,2014,2014,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,cognitive-science-302501,,,,,,,,,,
400501,General Chemistry,2019,2019,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,general-chemistry,,,,,,,,,,
422703,Developmental & Child Psychology,2019,2019,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,developmental-child-psychology,,,,,,,,,,
450401,Criminology,2014,2014,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,criminology,,,,,,,,,,
500702,General Fine Studio Arts,2013,2013,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
513201,Bioethics & Medical Ethics,2015,2015,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,bioethics-medical-ethics,,,,,,,,,,
513805,Family Practice Nurse,2014,2014,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,family-practice-nurse,,,,,,,,,,
513810,Psychiatric Nurse,2020,2020,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,psychiatric-nurse,,,,,,,,,,
521003,Organizational Behavior Studies,2015,2015,215062,University of Pennsylvania,2,Women,24,university-of-pennsylvania,organizational-behavior-studies,,,,,,,,,,
30103,Environmental Studies,2013,2013,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,environmental-studies,,,,,,,,,,
110102,Artificial Intelligence,2019,2019,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,artificial-intelligence,,,,,,,,,,
110701,Computer Science,2013,2013,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,computer-science-110701,,,,,,,,,,
110701,Computer Science,2016,2016,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,computer-science-110701,,,,,,,,,,
130603,Educational Statistics & Research Methods,2019,2019,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,educational-statistics-research-methods,,,,,,,,,,
141001,Electrical & Electronics Engineering,2018,2018,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,electrical-electronics-engineering,,,,,,,,,,
141801,Materials Engineering,2013,2013,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,materials-engineering-141801,,,,,,,,,,
141901,Mechanical Engineering,2012,2012,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
142701,Systems Engineering,2017,2017,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,systems-engineering-142701,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2013,2013,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,general-classical-language-literature-linguistics,,,,,,,,,,
240101,Liberal Arts & Sciences,2019,2019,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,liberal-arts-sciences-240101,,,,,,,,,,
260406,Cellular & Molecular Biology,2013,2013,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
261201,Biotechnology,2014,2014,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,biotechnology-261201,,,,,,,,,,
261201,Biotechnology,2016,2016,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,biotechnology-261201,,,,,,,,,,
261309,Epidemiology,2013,2013,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,epidemiology,,,,,,,,,,
422703,Developmental & Child Psychology,2014,2014,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,developmental-child-psychology,,,,,,,,,,
450201,Anthropology,2014,2014,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,anthropology-450201,,,,,,,,,,
450201,Anthropology,2018,2018,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,anthropology-450201,,,,,,,,,,
450401,Criminology,2017,2017,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,criminology,,,,,,,,,,
450901,International Relations & Affairs,2020,2020,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,international-relations-affairs,,,,,,,,,,
451201,Urban Studies,2012,2012,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,urban-studies,,,,,,,,,,
451201,Urban Studies,2020,2020,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,urban-studies,,,,,,,,,,
500702,General Fine Studio Arts,2019,2019,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,general-fine-studio-arts,,,,,,,,,,
512299,Other Public Health,2014,2014,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,other-public-health,,,,,,,,,,
513201,Bioethics & Medical Ethics,2016,2016,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,bioethics-medical-ethics,,,,,,,,,,
513807,Nurse Midwife,2018,2018,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,nurse-midwife,,,,,,,,,,
521003,Organizational Behavior Studies,2016,2016,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,organizational-behavior-studies,,,,,,,,,,
521501,Real Estate,2020,2020,215062,University of Pennsylvania,2,Women,23,university-of-pennsylvania,real-estate-521501,,,,,,,,,,
30103,Environmental Studies,2012,2012,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,environmental-studies,,,,,,,,,,
40902,Architectural & Building Sciences & Technology,2015,2015,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,architectural-building-sciences-technology,,,,,,,,,,
131315,Reading Teacher Education,2018,2018,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,reading-teacher-education,,,,,,,,,,
140701,Chemical Engineering,2012,2012,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,chemical-engineering-140701,,,,,,,,,,
140702,Chemical & Biomolecular Engineering,2017,2017,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,chemical-biomolecular-engineering,,,,,,,,,,
141001,Electrical & Electronics Engineering,2014,2014,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,electrical-electronics-engineering,,,,,,,,,,
141001,Electrical & Electronics Engineering,2015,2015,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,electrical-electronics-engineering,,,,,,,,,,
141001,Electrical & Electronics Engineering,2017,2017,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,electrical-electronics-engineering,,,,,,,,,,
141001,Electrical & Electronics Engineering,2019,2019,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,electrical-electronics-engineering,,,,,,,,,,
141901,Mechanical Engineering,2014,2014,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,mechanical-engineering-141901,,,,,,,,,,
260202,Biochemistry,2017,2017,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,biochemistry,,,,,,,,,,
260406,Cellular & Molecular Biology,2014,2014,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,cellular-molecular-biology,,,,,,,,,,
261309,Epidemiology,2012,2012,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,epidemiology,,,,,,,,,,
400501,General Chemistry,2014,2014,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,general-chemistry,,,,,,,,,,
450401,Criminology,2012,2012,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,criminology,,,,,,,,,,
451201,Urban Studies,2017,2017,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,urban-studies,,,,,,,,,,
500703,"Art History, Criticism, & Conservation",2018,2018,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,art-history-criticism-conservation,,,,,,,,,,
512299,Other Public Health,2013,2013,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,other-public-health,,,,,,,,,,
513805,Family Practice Nurse,2012,2012,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,family-practice-nurse,,,,,,,,,,
513805,Family Practice Nurse,2016,2016,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,family-practice-nurse,,,,,,,,,,
521003,Organizational Behavior Studies,2014,2014,215062,University of Pennsylvania,2,Women,22,university-of-pennsylvania,organizational-behavior-studies,,,,,,,,,,
40601,Landscape Architecture,2015,2015,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,landscape-architecture-040601,,,,,,,,,,
130603,Educational Statistics & Research Methods,2020,2020,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,educational-statistics-research-methods,,,,,,,,,,
131205,Secondary Education & Teaching,2017,2017,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,secondary-education-teaching,,,,,,,,,,
141801,Materials Engineering,2014,2014,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,materials-engineering-141801,,,,,,,,,,
141801,Materials Engineering,2019,2019,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,materials-engineering-141801,,,,,,,,,,
160300,"General East Asian Languages, Literatures, & Linguistics",2015,2015,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics,,,,,,,,,,
160905,Spanish Language & Literature,2012,2012,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,spanish-language-literature,,,,,,,,,,
240101,Liberal Arts & Sciences,2015,2015,215062,University of Pennsylvania,2,Women,21,university-of-pennsylvania,liberal-arts-sciences-240101,,,,,,,,,,
